NumberofBuildings,NumberofFloors,PropertyGFATotal,PropertyGFAParking,HasSteam,HasElectricity,HasGas,NbSourcesEnergies,SecondUseRatio,ThirdUseRatio,AreaPerFloor,SiteEnergyUse_log,PrimaryPropertyType_Distribution_Center,PrimaryPropertyType_Hospital,PrimaryPropertyType_Hotel,PrimaryPropertyType_K_12_School,PrimaryPropertyType_Laboratory,PrimaryPropertyType_Large_Office,PrimaryPropertyType_Medical_Office,PrimaryPropertyType_Mixed_Use_Property,PrimaryPropertyType_Office,PrimaryPropertyType_Other,PrimaryPropertyType_Refrigerated_Warehouse,PrimaryPropertyType_Residence_Hall,PrimaryPropertyType_Restaurant,PrimaryPropertyType_Retail_Store,PrimaryPropertyType_Self_Storage_Facility,PrimaryPropertyType_Senior_Care_Community,PrimaryPropertyType_Small_and_Mid_Sized_Office,PrimaryPropertyType_Supermarket_Grocery_Store,PrimaryPropertyType_University,PrimaryPropertyType_Warehouse,PrimaryPropertyType_Worship_Facility,Neighborhood_BALLARD,Neighborhood_CENTRAL,Neighborhood_DELRIDGE,Neighborhood_DOWNTOWN,Neighborhood_EAST,Neighborhood_GREATER_DUWAMISH,Neighborhood_LAKE_UNION,Neighborhood_MAGNOLIA_QUEENANNE,Neighborhood_NORTH,Neighborhood_NORTHEAST,Neighborhood_NORTHWEST,Neighborhood_SOUTHEAST,Neighborhood_SOUTHWEST,UsageType_Bin,AgeGroup
1.0,1,26440,0,0,1,1,2,0.0,0.0,26440.0,13.486874798293355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
1.0,1,43578,0,0,1,1,2,0.0,0.0,43578.0,14.177910793597505,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
1.0,2,28800,0,0,1,1,2,0.0,0.0,14400.0,13.949889887863351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
4.0,2,28500,0,0,1,1,2,0.0,0.0,14250.0,13.966135995706496,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,2,26519,0,0,1,1,2,0.4874618198272936,0.0,13259.5,15.128444667317869,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
1.0,2,34639,15402,0,1,1,2,0.5675394786223621,0.4446433211120413,17319.5,16.555103417406286,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
1.0,2,26300,0,0,1,1,2,0.0,0.0,13150.0,15.079027353376697,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3
0.0,2,34072,0,0,1,1,2,0.0,0.0,17036.0,15.700299805826912,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
1.0,3,23355,0,0,1,0,1,0.0,0.0,7785.0,13.641810974900164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
1.0,4,30840,0,0,1,1,2,0.0382619974059662,0.0,7710.0,15.080402105554573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
1.0,1,20332,0,0,1,1,2,0.0,0.0,20332.0,12.880759700360308,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
1.0,1,21850,0,0,1,1,2,0.0,0.0,21850.0,12.66915993160826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
1.0,13,307557,83064,0,1,0,1,0.2700767662579619,0.1790399828324505,23658.23076923077,16.06815186662495,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
1.0,2,28309,0,0,1,1,2,0.0,0.0,14154.5,12.972258616497689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3
1.0,4,45500,0,1,1,1,3,0.0,0.0,11375.0,14.844985321826504,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
1.0,5,38376,0,0,1,0,1,0.0627736085053158,0.0,7675.2,14.537504090431344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3
1.0,4,42804,0,0,1,1,2,0.1537940379403794,0.0,10701.0,14.2502119243929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3
1.0,4,33300,0,0,1,1,2,0.0846846846846846,0.0713813813813813,8325.0,14.068210872682998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3
1.0,3,22200,0,0,1,1,2,0.0,0.0,7400.0,12.148155901819033,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
1.0,2,29498,0,0,1,1,2,0.3101227201844193,0.0,14749.0,15.142293872325313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
1.0,1,23050,0,0,1,0,1,0.0,0.0,23050.0,13.053383407619863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
1.0,4,48350,0,0,1,0,1,0.0,0.0,12087.5,14.968652382071625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1.0,1,46059,0,0,1,1,2,0.0,0.0,46059.0,14.27461492735985,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
1.0,2,23595,0,0,1,1,2,0.0,0.0,11797.5,13.613895625183677,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1.0,3,28142,0,1,1,1,3,0.0,0.0,9380.666666666666,13.64957144807656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
1.0,3,28760,0,1,1,1,3,0.2093184979137691,0.2086230876216968,9586.666666666666,14.7771468615385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3
1.0,4,39030,0,0,1,1,2,0.1712785037150909,0.0,9757.5,13.477695044550622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3
0.0,3,47215,0,0,1,1,2,0.4739171873345335,0.0,15738.333333333334,14.553963744820615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3
1.0,2,61580,27000,0,1,1,2,0.375998700876908,0.0,30790.0,15.250462455411297,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3
1.0,3,30720,0,0,1,1,2,0.0325520833333333,0.0,10240.0,14.069120848734826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3
1.0,2,20640,0,0,1,0,1,0.4463178294573643,0.1187015503875969,10320.0,12.930142761313997,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3
1.0,2,34914,0,0,1,0,1,0.3046915277539096,0.1671822191670963,17457.0,14.10315984862874,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3
1.0,3,20897,0,0,1,1,2,0.164281954347514,0.1627027803033928,6965.666666666667,13.779804426427145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3
1.0,2,36940,0,0,1,0,1,0.0,0.0,18470.0,12.727082452902655,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
1.0,3,22866,0,0,1,1,2,0.0,0.0,7622.0,13.958476167461225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
1.0,1,30240,0,0,1,1,2,0.0236111111111111,0.0,30240.0,14.050287676160051,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3
1.0,2,28586,0,0,1,0,1,0.0,0.0,14293.0,15.440468213736407,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
1.0,3,28800,0,0,1,1,2,0.25,0.0,9600.0,15.351161123761877,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3
1.0,3,28800,0,0,1,1,2,0.0,0.0,9600.0,13.710065802647277,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
1.0,3,35202,0,0,1,0,1,0.2592750411908414,0.0,11734.0,15.098041876786064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
1.0,6,95117,26082,0,1,1,2,0.2742096575796124,0.0,15852.833333333334,15.78988897031814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
1.0,2,24600,0,0,1,1,2,0.0,0.0,12300.0,12.710053396512768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
1.0,1,48850,0,1,1,1,3,0.0885363357215967,0.0757420675537359,48850.0,13.877057577770266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3
0.0,3,54863,0,0,1,0,1,0.0,0.0,18287.666666666668,14.527342400443649,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
1.0,1,25000,0,0,1,1,2,0.3,0.16428,25000.0,14.503194781208494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2
1.0,1,25000,0,0,1,1,2,0.04,0.0,25000.0,12.56769906067768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2
1.0,1,22622,0,0,1,1,2,0.0,0.0,22622.0,13.55942493525868,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
1.0,3,27544,0,0,1,1,2,0.1359279697937845,0.0,9181.333333333334,13.84668698318684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3
1.0,7,47415,0,0,1,0,1,0.1476326057154909,0.1204892966360856,6773.571428571428,14.206862711844687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1.0,3,22960,0,0,1,1,2,0.0,0.0,7653.333333333333,14.633960430564327,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
1.0,1,44739,0,0,1,1,2,0.0,0.0,44739.0,16.495559901931312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1.0,1,22778,0,0,1,1,2,0.567345684432347,0.1633154798489771,22778.0,14.719957832150929,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2
1.0,2,21562,0,0,1,1,2,0.0185511548093868,0.0,10781.0,13.67257047063238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2
1.0,1,25753,0,0,1,1,2,0.0,0.0,25753.0,14.1362382471339,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
1.0,3,71280,0,0,1,1,2,0.0,0.0,23760.0,16.940859044820833,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
1.0,3,38297,0,0,1,1,2,0.0,0.0,12765.666666666666,14.428071471690831,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
1.0,16,153312,0,0,1,1,2,0.4716982362763515,0.0307999373825923,9582.0,16.84219289851173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2
1.0,1,24200,0,0,1,1,2,0.0,0.0,24200.0,13.624941508914215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
1.0,4,23513,2211,0,1,1,2,0.1105771275464636,0.0765533959937056,5878.25,14.36972219833469,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
1.0,3,66610,0,0,1,1,2,0.0,0.0,22203.333333333332,13.369812344406643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1,36000,0,0,1,1,2,0.0388888888888888,0.0,36000.0,15.109155976295296,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2
1.0,2,23222,0,0,1,1,2,0.0,0.0,11611.0,14.014249217792424,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
1.0,2,24476,0,0,1,1,2,0.2399084817780683,0.219602876286975,12238.0,14.794608657143511,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3
0.0,2,24750,0,0,1,1,2,0.0828282828282828,0.0505050505050505,12375.0,13.57004958083461,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3
1.0,3,60000,0,0,1,1,2,0.0,0.0,20000.0,15.10347725374606,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
1.0,2,46560,0,0,1,1,2,0.0,0.0,23280.0,13.44525479287478,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
1.0,3,30408,0,0,1,0,1,0.1778479347540121,0.0,10136.0,14.180538493332117,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
1.0,3,30109,0,0,1,1,2,0.239131156796971,0.0,10036.333333333334,14.197908827029105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3
1.0,2,39929,0,0,1,1,2,0.0,0.0,19964.5,14.410889440020073,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
1.0,2,25481,0,0,1,1,2,0.0,0.0,12740.5,13.728972137294988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
1.0,1,141297,0,0,1,1,2,0.0,0.0,141297.0,16.781986199618665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1.0,2,27788,0,0,1,1,2,0.1753994530012955,0.0,13894.0,14.566835250962304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3
1.0,4,41704,8584,0,1,1,2,0.0,0.0,10426.0,14.480206436527814,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1.0,2,22324,0,0,1,1,2,0.0,0.0,11162.0,13.285937162845894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
1.0,2,31360,0,0,1,1,2,0.0,0.0,15680.0,14.36080036010186,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
1.0,1,30496,0,0,1,1,2,0.3368310598111227,0.2627229800629591,30496.0,14.504729156742355,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2
1.0,3,27600,0,0,1,1,2,0.332427536231884,0.0,9200.0,13.885177818666358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3
1.0,2,55974,0,0,1,1,2,0.0,0.0,27987.0,15.629548834588574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
1.0,2,52901,0,0,1,1,2,0.0,0.0,26450.5,14.622139090748464,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1.0,1,22583,0,0,1,1,2,0.0,0.0,22583.0,14.499294035571252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
0.0,3,31686,7358,0,1,0,1,0.2130278356371899,0.118127879820741,10562.0,14.65087037115559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1.0,3,26694,6034,0,1,0,1,0.1768187607702105,0.0,8898.0,13.487243528868763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
1.0,1,29400,0,0,1,0,1,0.0,0.0,29400.0,12.33494727474305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1.0,3,22452,0,0,1,1,2,0.0,0.0,7484.0,14.03396312379036,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1.0,2,25767,0,0,1,0,1,0.0,0.0,12883.5,14.273791209583996,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3
1.0,4,33910,0,0,1,1,2,0.4264818637570038,0.0,8477.5,14.415903127969314,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2
1.0,2,78401,0,0,1,1,2,0.1267840971416181,0.0632644991773064,39200.5,14.716650392451005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3
1.0,2,78716,0,0,1,1,2,0.3734818842420854,0.0797550688551247,39358.0,15.227424114459213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
1.0,2,33300,0,0,1,1,2,0.0,0.0,16650.0,14.28221727398439,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3
1.0,1,28808,0,0,1,1,2,0.0,0.0,28808.0,16.038248657464848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
1.0,1,27966,7004,0,1,0,1,0.2504469713223199,0.0,27966.0,13.91127495277916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2
1.0,1,26226,0,0,1,1,2,0.0,0.0,26226.0,15.842086583120702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2
1.0,2,34948,15755,0,1,0,1,0.5489012246766625,0.0,17474.0,13.963764277706176,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
1.0,3,37639,9999,0,1,0,1,0.2007757910677754,0.0,12546.333333333334,15.639708901343264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1.0,4,22840,0,0,1,0,1,0.1943957968476357,0.0,5710.0,13.689251160175786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3
1.0,1,21420,0,0,1,1,2,0.2334267040149393,0.0933706816059757,21420.0,13.605575483135986,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3
1.0,1,20880,0,0,1,0,1,0.0,0.0,20880.0,13.43465122940831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
1.0,3,26000,0,0,1,1,2,0.5,0.0,8666.666666666666,13.87663940557869,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
1.0,3,38675,0,0,1,1,2,0.1106916612798965,0.0,12891.666666666666,14.477567790927669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3
1.0,4,49951,0,1,1,1,3,0.4811715481171548,0.0,12487.75,15.45148250847491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3
1.0,2,25880,0,0,1,1,2,0.0,0.0,12940.0,14.47908924248569,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.0,3,41013,0,0,1,1,2,0.0563236047107014,0.0,13671.0,13.89323149549118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3
1.0,2,21075,0,0,1,1,2,0.1423487544483986,0.0,10537.5,14.273591360703238,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1.0,3,46485,0,0,1,1,2,0.0,0.0,15495.0,14.250531717501138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
1.0,4,56896,0,0,1,1,2,0.2834645669291338,0.0,14224.0,14.153444939416278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
1.0,2,27500,0,0,1,1,2,0.0,0.0,13750.0,13.265810910941116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1.0,2,36630,0,0,1,0,1,0.3003003003003003,0.0,18315.0,13.202916685468526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2
0.0,3,26830,0,0,1,1,2,0.3727171077152441,0.0,8943.333333333334,14.557155836236872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3
1.0,5,41920,0,0,1,0,1,0.0,0.0,8384.0,13.914083364155562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
1.0,5,36879,0,0,1,1,2,0.0,0.0,7375.8,14.245713968675917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
1.0,6,29820,0,0,1,1,2,0.0,0.0,4970.0,14.286735706476485,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
0.0,2,33640,0,0,1,0,1,0.0,0.0,16820.0,13.891114892152558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
1.0,4,43484,0,0,1,0,1,0.2191840677030632,0.1733281206880692,10871.0,14.264699526105328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3
1.0,3,22480,0,0,1,0,1,0.4804270462633452,0.3202846975088968,7493.333333333333,13.796337040237164,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3
