OSEBuildingID,DataYear,BuildingType,PrimaryPropertyType,ZipCode,CouncilDistrictCode,Neighborhood,Latitude,Longitude,YearBuilt,NumberofBuildings,NumberofFloors,PropertyGFATotal,PropertyGFAParking,PropertyGFABuilding(s),ListOfAllPropertyUseTypes,LargestPropertyUseType,LargestPropertyUseTypeGFA,SecondLargestPropertyUseTypeGFA,ThirdLargestPropertyUseTypeGFA,SiteEnergyUse(kBtu),SteamUse(kBtu),Electricity(kBtu),NaturalGas(kBtu),UsageType,UsageType_Bin,NumPropertyUseTypes
21391,2016,NonResidential,Mixed Use Property,98109.0,7,LAKE_UNION,47.62296,-122.33884,1920,1.0,2,25920,0,25920,"Office, Other, Other - Services, Residence Hall/Dormitory, Restaurant",Office,10109.0,7016.0,3609.0,989079.5,0.0,779325.0,209754.0,Multi_usage,1,5
21396,2016,NonResidential,Restaurant,98109.0,7,LAKE_UNION,47.62354,-122.33808,1919,1.0,3,40686,0,40686,Restaurant,Restaurant,40686.0,,,2106073.5,0.0,842032.0,1264041.0,Mono_usage,0,1
21397,2016,NonResidential,Retail Store,98109.0,7,LAKE_UNION,47.62399,-122.33804,1964,1.0,2,45271,0,45271,Retail Store,Retail Store,45271.0,,,2553763.5,0.0,1146853.0,1406910.0,Mono_usage,0,1
21398,2016,NonResidential,Small- and Mid-Sized Office,98109.0,7,LAKE_UNION,47.62437,-122.33802,1920,1.0,3,28380,12180,16200,Office,Office,28380.0,,,1372213.375,0.0,804313.0,567900.0,Mono_usage,0,1
21399,2016,NonResidential,Large Office,98109.0,7,LAKE_UNION,47.62296,-122.3362,2009,1.0,5,508160,0,508160,"Food Service, Office, Parking",Office,329850.0,162894.0,11846.0,28053172.0,0.0,21725258.0,6327910.0,Multi_usage,1,3
21401,2016,NonResidential,Small- and Mid-Sized Office,98109.0,7,LAKE_UNION,47.62353,-122.33622,1926,1.0,3,26176,0,26176,Office,Office,23730.0,,,966907.375,0.0,417532.0,549375.0,Mono_usage,0,1
21413,2016,NonResidential,Small- and Mid-Sized Office,98109.0,3,LAKE_UNION,47.62799,-122.33132,1926,1.0,1,37740,0,37740,"Office, Parking",Office,37481.0,0.0,,7442314.5,0.0,6974197.0,468117.0,Multi_usage,1,2
21418,2016,Nonresidential COS,Other,98109.0,7,MAGNOLIA_QUEENANNE,47.62208,-122.35398,1961,1.0,1,26000,0,26000,Other,Other,49847.0,,,5277482.5,2097789.75,3179693.0,0.0,Mono_usage,0,1
21424,2016,NonResidential,Worship Facility,98109.0,7,MAGNOLIA_QUEENANNE,47.61876,-122.3534,2009,1.0,3,23241,0,23241,Worship Facility,Worship Facility,23241.0,,,739210.5,0.0,403459.0,335751.0,Mono_usage,0,1
21425,2016,NonResidential,Other,98109.0,7,MAGNOLIA_QUEENANNE,47.61974,-122.3511,1962,1.0,1,155795,0,155795,Other,Other,155795.0,,,17673018.0,0.0,14798552.0,2874465.0,Mono_usage,0,1
21432,2016,Nonresidential COS,Other,98109.0,7,MAGNOLIA_QUEENANNE,47.62208,-122.35398,2002,1.0,1,21018,0,21018,Other,Other,21018.0,,,1761137.5,175780.0,1585357.0,0.0,Mono_usage,0,1
21433,2016,Nonresidential COS,Other,98109.0,7,MAGNOLIA_QUEENANNE,47.62208,-122.35398,1998,1.0,1,30533,0,30533,Museum,Museum,28631.0,,,5903015.0,0.0,2630916.0,3272098.0,Mono_usage,0,1
21435,2016,NonResidential,Other,98109.0,7,MAGNOLIA_QUEENANNE,47.62049,-122.3493,1961,1.0,2,33971,0,33971,Other - Recreation,Other - Recreation,50000.0,,,17686444.0,0.0,9002735.0,8683709.0,Mono_usage,0,1
21436,2016,Nonresidential COS,Other,98109.0,7,MAGNOLIA_QUEENANNE,47.62082,-122.35251,1992,1.0,2,40600,0,40600,Other,Other,33000.0,,,2485521.0,137900.0,1509514.0,374537.0,Mono_usage,0,1
21438,2016,NonResidential,Small- and Mid-Sized Office,98109.0,7,LAKE_UNION,47.62055,-122.33881,1999,1.0,4,38038,0,38038,"Office, Parking",Office,38038.0,19600.0,,2003807.75,0.0,2003807.0,0.0,Multi_usage,1,2
21442,2016,NonResidential,Small- and Mid-Sized Office,98109.0,7,LAKE_UNION,47.62028,-122.33717,2007,1.0,4,64596,24596,40000,"Office, Parking",Office,41591.0,21350.0,,2524228.25,0.0,1219486.0,1304742.0,Multi_usage,1,2
21443,2016,NonResidential,Small- and Mid-Sized Office,98109.0,7,LAKE_UNION,47.62038,-122.33759,1928,1.0,3,41466,6062,35404,"Laboratory, Office, Parking",Office,35404.0,5000.0,1250.0,9190442.0,0.0,5506689.0,3683752.0,Multi_usage,1,3
21445,2016,NonResidential,Large Office,98109.0,7,LAKE_UNION,47.62004,-122.33807,2013,1.0,6,130710,100800,29910,"Bank Branch, Office, Parking, Restaurant",Office,120548.0,88960.0,5436.0,7429423.0,0.0,6677063.0,752359.0,Multi_usage,1,4
21447,2016,NonResidential,Small- and Mid-Sized Office,98109.0,7,LAKE_UNION,47.62054,-122.33807,1926,1.0,4,35780,0,35780,"Office, Parking, Retail Store",Office,22341.0,8214.0,5225.0,1912760.75,0.0,1912760.0,0.0,Multi_usage,1,3
21459,2016,NonResidential,Mixed Use Property,98109.0,7,MAGNOLIA_QUEENANNE,47.6223,-122.35653,1964,1.0,4,25132,7308,17824,"Office, Parking, Restaurant",Office,8061.0,8000.0,2095.0,564754.1875,0.0,564754.0,0.0,Multi_usage,1,3
21464,2016,Nonresidential COS,Other,98109.0,7,DOWNTOWN,47.60192,-122.33282,1966,1.0,1,49680,0,49680,Other,Other,49680.0,,,2844685.0,1427730.0,1310105.0,0.0,Mono_usage,0,1
21465,2016,Nonresidential COS,Other,98109.0,7,DOWNTOWN,47.60219,-122.3313,1962,1.0,1,36314,0,36314,Other,Other,36314.0,,,1832808.75,204650.0,1110431.0,391578.0,Mono_usage,0,1
21468,2016,NonResidential,Other,98101.0,7,DOWNTOWN,47.60849,-122.33924,1916,1.0,2,25920,0,25920,"Other - Entertainment/Public Assembly, Restaurant, Retail Store",Other - Entertainment/Public Assembly,11888.0,4329.0,4029.0,1257774.625,0.0,1257774.0,0.0,Multi_usage,1,3
21469,2016,NonResidential,Small- and Mid-Sized Office,98101.0,7,DOWNTOWN,47.60994,-122.33997,1919,1.0,4,47686,0,47686,"Office, Retail Store",Office,25500.0,8500.0,,2071670.25,897694.0,1173976.0,0.0,Multi_usage,1,2
21478,2016,Campus,Mixed Use Property,98101.0,7,DOWNTOWN,47.60805,-122.33978,1900,1.0,2,49280,0,49280,"Food Sales, Office, Restaurant, Retail Store, Self-Storage Facility, Social/Meeting Hall",Retail Store,15614.0,9240.0,8199.0,5437110.5,0.0,4128496.0,1308614.0,Multi_usage,1,6
21482,2016,Campus,Restaurant,98101.0,7,DOWNTOWN,47.60895,-122.34052,1912,1.0,2,25380,0,25380,"Food Sales, Office, Restaurant",Restaurant,17114.0,6426.0,1840.0,6901554.0,0.0,3202277.0,3699277.0,Multi_usage,1,3
21483,2016,NonResidential,Small- and Mid-Sized Office,98101.0,7,DOWNTOWN,47.60836,-122.34157,1915,1.0,6,40715,0,40715,"Non-Refrigerated Warehouse, Office, Retail Store",Office,20895.0,16260.0,3560.0,2827772.75,0.0,2282146.0,545627.0,Multi_usage,1,3
21488,2016,NonResidential,Mixed Use Property,98121.0,7,DOWNTOWN,47.61113,-122.34556,1990,1.0,4,82065,34800,47265,"Office, Parking, Retail Store",Parking,36036.0,27594.0,13945.0,1717130.875,0.0,1717131.0,0.0,Multi_usage,1,3
21495,2016,NonResidential,Small- and Mid-Sized Office,98101.0,7,DOWNTOWN,47.61041,-122.34214,1910,1.0,4,36160,0,36160,Office,Office,36160.0,,,1862176.875,0.0,1862177.0,0.0,Mono_usage,0,1
21496,2016,NonResidential,Mixed Use Property,98101.0,7,DOWNTOWN,47.61014,-122.34251,1918,1.0,1,34617,0,34617,"Food Sales, Manufacturing/Industrial Plant, Office, Other - Entertainment/Public Assembly, Other - Restaurant/Bar, Restaurant, Retail Store, Self-Storage Facility",Other - Restaurant/Bar,6455.0,5813.0,5581.0,5136604.5,0.0,2805989.0,2330615.0,Multi_usage,1,8
21505,2016,NonResidential,Small- and Mid-Sized Office,98121.0,7,DOWNTOWN,47.6123,-122.34611,1909,1.0,5,66900,0,66900,Office,Office,68048.0,,,1634178.25,0.0,1574921.0,59257.0,Mono_usage,0,1
21508,2016,NonResidential,Other,98121.0,7,DOWNTOWN,47.61341,-122.34597,1930,0.0,2,22710,0,22710,Food Service,Food Service,22710.0,,,287763.5,0.0,287763.0,0.0,Mono_usage,0,1
21515,2016,NonResidential,Small- and Mid-Sized Office,98102.0,4,LAKE_UNION,47.6367,-122.3285,2000,1.0,3,50499,13540,36959,"Office, Parking",Office,36959.0,13540.0,,3205182.5,0.0,3202764.0,2418.0,Multi_usage,1,2
21520,2016,NonResidential,Small- and Mid-Sized Office,98104.0,4,LAKE_UNION,47.63616,-122.32718,1964,1.0,5,54465,9605,44860,"Office, Parking",Office,57972.0,0.0,,3600571.25,0.0,3251200.0,349371.0,Multi_usage,1,2
21521,2016,NonResidential,K-12 School,98102.0,3,EAST,47.63239,-122.32072,1930,1.0,2,45960,0,45960,K-12 School,K-12 School,45960.0,,,4167253.75,0.0,834638.0,3332616.0,Mono_usage,0,1
21530,2016,NonResidential,Small- and Mid-Sized Office,98109.0,7,LAKE_UNION,47.61992,-122.34539,1959,1.0,2,21128,0,21128,Office,Office,21128.0,,,436604.0938,0.0,436604.0,0.0,Mono_usage,0,1
21534,2016,NonResidential,Small- and Mid-Sized Office,98109.0,7,LAKE_UNION,47.61952,-122.34462,2013,1.0,3,51552,0,51552,"Data Center, Office",Office,54150.0,650.0,,1539066.375,0.0,1539066.0,0.0,Multi_usage,1,2
21535,2016,NonResidential,Hotel,98109.0,7,LAKE_UNION,47.62014,-122.34456,1959,1.0,4,38520,0,38520,Hotel,Hotel,38500.0,,,2804534.0,0.0,1597279.0,1207255.0,Mono_usage,0,1
21537,2016,NonResidential,Hotel,98109.0,7,LAKE_UNION,47.62174,-122.34417,1961,1.0,3,29186,4256,24930,Hotel,Hotel,19000.0,,,867184.375,0.0,343234.0,523951.0,Mono_usage,0,1
21546,2016,NonResidential,Worship Facility,98109.0,7,LAKE_UNION,47.6201,-122.34071,1960,1.0,1,27338,0,27338,Worship Facility,Worship Facility,27338.0,,,581289.0,0.0,581289.0,0.0,Mono_usage,0,1
21795,2016,NonResidential,Other,98102.0,3,EAST,47.64132,-122.31644,1999,1.0,2,85750,65640,20110,"K-12 School, Parking",Parking,65000.0,20000.0,,2045592.0,0.0,669413.0,1376179.0,Multi_usage,1,2
21549,2016,NonResidential,Laboratory,98119.0,7,MAGNOLIA_QUEENANNE,47.6224,-122.36248,1962,1.0,2,34416,0,34416,"Laboratory, Office, Parking",Laboratory,20649.0,13767.0,2000.0,12015936.0,0.0,4675400.0,7340535.0,Multi_usage,1,3
21550,2016,NonResidential,Small- and Mid-Sized Office,98119.0,7,MAGNOLIA_QUEENANNE,47.61954,-122.35847,1930,1.0,3,45864,0,45864,Office,Office,45864.0,,,2590622.0,0.0,480350.0,2110272.0,Mono_usage,0,1
21557,2016,NonResidential,K-12 School,98125.0,5,NORTHWEST,47.72726,-122.32835,1999,1.0,2,49252,0,49252,K-12 School,K-12 School,61099.0,,,3485865.5,0.0,1738749.0,1747116.0,Mono_usage,0,1
21570,2016,SPS-District K-12,K-12 School,98125.0,5,NORTH,47.71343,-122.31466,1950,1.0,1,34005,0,34005,K-12 School,K-12 School,50337.0,,,991918.0,0.0,921835.0,70083.0,Mono_usage,0,1
21578,2016,SPS-District K-12,K-12 School,98116.0,1,SOUTHWEST,47.56549,-122.39689,1949,1.0,1,41221,0,41221,K-12 School,K-12 School,60814.0,,,2246747.5,0.0,1579221.0,667526.0,Mono_usage,0,1
21580,2016,NonResidential,Small- and Mid-Sized Office,98102.0,4,LAKE_UNION,47.63245,-122.32529,1987,1.0,3,33176,0,33176,"Office, Parking",Office,33176.0,15000.0,,1426279.5,0.0,862441.0,563838.0,Multi_usage,1,2
21582,2016,NonResidential,Retail Store,98102.0,4,LAKE_UNION,47.63246,-122.32658,1993,1.0,3,25194,3764,21430,"Medical Office, Office, Retail Store",Retail Store,10751.0,8044.0,2635.0,1878742.875,0.0,950029.0,928714.0,Multi_usage,1,3
21601,2016,SPS-District K-12,K-12 School,98118.0,2,SOUTHEAST,47.52499,-122.27466,2000,1.0,2,75605,0,75605,K-12 School,K-12 School,75605.0,,,2274873.5,0.0,1520396.0,754477.0,Mono_usage,0,1
21604,2016,SPS-District K-12,K-12 School,98118.0,2,SOUTHEAST,47.52526,-122.27092,2008,1.0,2,29525,0,29525,K-12 School,K-12 School,29525.0,,,1297812.75,0.0,964739.0,333074.0,Mono_usage,0,1
21611,2016,NonResidential,Worship Facility,98108.0,2,GREATER_DUWAMISH,47.55072,-122.30265,1977,1.0,99,21948,0,21948,Worship Facility,Worship Facility,21948.0,,,326001.1875,0.0,326001.0,0.0,Mono_usage,0,1
21613,2016,NonResidential,Other,98112.0,3,EAST,47.64033,-122.29135,1927,1.0,3,31191,0,31191,"Other - Recreation, Self-Storage Facility",Other - Recreation,30095.0,1096.0,,5876439.0,0.0,3123654.0,2752785.0,Multi_usage,1,2
21616,2016,SPS-District K-12,K-12 School,98125.0,5,NORTH,47.72369,-122.30676,1954,1.0,1,42292,0,42292,K-12 School,K-12 School,43188.0,,,0.0,0.0,0.0,0.0,Mono_usage,0,1
21617,2016,NonResidential,Other,98125.0,5,NORTH,47.72039,-122.29729,1947,1.0,1,37377,0,37377,"Office, Repair Services (Vehicle, Shoe, Locksmith, etc), Retail Store","Repair Services (Vehicle, Shoe, Locksmith, etc)",31303.0,3468.0,840.0,3040978.0,0.0,1078845.0,1962133.0,Multi_usage,1,6
21622,2016,NonResidential,Warehouse,98108.0,2,GREATER_DUWAMISH,47.53906,-122.32031,1977,1.0,1,29380,0,29380,"Non-Refrigerated Warehouse, Office, Other",Non-Refrigerated Warehouse,16768.0,6837.0,5775.0,856088.625,0.0,856089.0,0.0,Multi_usage,1,3
21656,2016,NonResidential,Worship Facility,98122.0,3,EAST,47.60321889,-122.3205567,1922,1.0,2,22688,0,22688,Worship Facility,Worship Facility,22688.0,,,331675.0,0.0,228628.0,103047.0,Mono_usage,0,1
21687,2016,NonResidential,Other,98118.0,2,SOUTHEAST,47.56028,-122.28914,1962,1.0,2,22364,0,22364,"Adult Education, Parking",Adult Education,22364.0,0.0,,1467029.75,0.0,508870.0,958160.0,Multi_usage,1,2
21689,2016,NonResidential,Small- and Mid-Sized Office,98118.0,2,GREATER_DUWAMISH,47.54693,-122.28718,1982,1.0,2,41262,0,41262,Office,Office,40738.0,,,1903455.875,0.0,1903455.0,0.0,Mono_usage,0,1
21716,2016,NonResidential,Small- and Mid-Sized Office,98109.0,7,LAKE_UNION,47.62038,-122.34668,1953,1.0,2,43183,0,43183,"Data Center, Office",Office,26580.0,11497.0,,7408342.0,0.0,6523873.0,884468.0,Multi_usage,1,2
21723,2016,NonResidential,Worship Facility,98115.0,4,NORTH,47.68566,-122.31849,1908,1.0,3,45680,0,45680,Worship Facility,Worship Facility,45680.0,,,2077039.375,0.0,509352.0,1567688.0,Mono_usage,0,1
21741,2016,NonResidential,Senior Care Community,98109.0,7,LAKE_UNION,47.61935,-122.33389,2006,1.0,14,724148,0,724148,Senior Care Community,Senior Care Community,726000.0,,,37797084.0,0.0,23718388.0,14078694.0,Mono_usage,0,1
21768,2016,NonResidential,Worship Facility,98106.0,1,SOUTHWEST,47.53439,-122.37699,1957,1.0,1,23562,0,23562,"Office, Worship Facility",Worship Facility,18278.0,15212.0,,531737.1875,0.0,531737.0,0.0,Multi_usage,1,2
21772,2016,NonResidential,Small- and Mid-Sized Office,98107.0,6,BALLARD,47.65804,-122.36537,1999,1.0,4,28844,0,28844,"Office, Other",Office,10292.0,10200.0,,910718.6875,0.0,910718.0,0.0,Multi_usage,1,2
21774,2016,SPS-District K-12,K-12 School,98126.0,1,DELRIDGE,47.54176,-122.37349,1988,1.0,2,54528,0,54528,K-12 School,K-12 School,54285.0,,,1972078.625,0.0,1972078.0,0.0,Mono_usage,0,1
21783,2016,NonResidential,Warehouse,98108.0,2,GREATER_DUWAMISH,47.56067,-122.32646,1989,1.0,1,21101,0,21101,"Non-Refrigerated Warehouse, Office",Non-Refrigerated Warehouse,18373.0,2728.0,,675772.875,0.0,171716.0,504057.0,Multi_usage,1,2
21784,2016,NonResidential,Refrigerated Warehouse,98108.0,2,GREATER_DUWAMISH,47.56067,-122.32705,1914,1.0,2,45594,0,45594,Refrigerated Warehouse,Refrigerated Warehouse,45594.0,,,1351267.875,0.0,1351268.0,0.0,Mono_usage,0,1
21785,2016,NonResidential,Other,98108.0,2,GREATER_DUWAMISH,47.55013,-122.33044,1950,1.0,1,26660,0,26660,Manufacturing/Industrial Plant,Manufacturing/Industrial Plant,26660.0,,,2241280.5,0.0,2241280.0,0.0,Mono_usage,0,1
21786,2016,NonResidential,Warehouse,98108.0,2,GREATER_DUWAMISH,47.56056,-122.32593,1975,1.0,1,28126,0,28126,"Non-Refrigerated Warehouse, Office",Non-Refrigerated Warehouse,21780.0,6346.0,,870625.8125,0.0,598370.0,272256.0,Multi_usage,1,2
21787,2016,NonResidential,Warehouse,98108.0,2,GREATER_DUWAMISH,47.54813,-122.32553,1964,1.0,1,35000,0,35000,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,35000.0,,,378714.4063,0.0,378714.0,0.0,Mono_usage,0,1
21792,2016,NonResidential,Warehouse,98108.0,2,GREATER_DUWAMISH,47.54948,-122.32536,1962,1.0,1,26150,0,26150,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,26150.0,,,1208407.625,0.0,815508.0,392900.0,Mono_usage,0,1
21793,2016,NonResidential,Small- and Mid-Sized Office,98108.0,2,GREATER_DUWAMISH,47.54974,-122.3261,1967,1.0,2,24000,0,24000,Office,Office,24000.0,,,1088556.25,0.0,1088556.0,0.0,Mono_usage,0,1
21794,2016,NonResidential,K-12 School,98102.0,3,EAST,47.64132,-122.31644,1968,1.0,5,43594,0,43594,K-12 School,K-12 School,40809.0,,,2478045.5,0.0,1264732.0,1213313.0,Mono_usage,0,1
21822,2016,NonResidential,Distribution Center,98103.0,4,LAKE_UNION,47.65791,-122.34274,1912,1.0,1,28080,0,28080,"Distribution Center, Office",Distribution Center,25580.0,2500.0,,794724.625,0.0,513012.0,281713.0,Multi_usage,1,2
21879,2016,NonResidential,Senior Care Community,98133.0,5,NORTHWEST,47.72618,-122.35642,1954,1.0,2,51298,0,51298,Senior Care Community,Senior Care Community,51298.0,,,5655578.0,0.0,2094607.0,3560971.0,Mono_usage,0,1
21883,2016,NonResidential,Worship Facility,98133.0,5,NORTHWEST,47.72558,-122.3578,1962,1.0,1,22047,0,22047,"Parking, Worship Facility",Worship Facility,22898.0,0.0,,265774.9063,0.0,265775.0,0.0,Multi_usage,1,2
21893,2016,NonResidential,Warehouse,98108.0,1,GREATER_DUWAMISH,47.5213,-122.32182,1979,1.0,1,31600,0,31600,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,31600.0,,,3363535.5,0.0,1633306.0,1730229.0,Mono_usage,0,1
21894,2016,NonResidential,Warehouse,98108.0,1,GREATER_DUWAMISH,47.52024,-122.32137,2007,1.0,1,35289,0,35289,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,35289.0,,,876425.0,0.0,490823.0,385602.0,Mono_usage,0,1
21896,2016,NonResidential,Warehouse,98108.0,1,GREATER_DUWAMISH,47.51899,-122.321,1981,1.0,1,28920,0,28920,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,30000.0,,,1750419.0,0.0,279044.0,1471375.0,Mono_usage,0,1
21897,2016,NonResidential,Warehouse,98108.0,1,GREATER_DUWAMISH,47.5193,-122.3213,1978,1.0,1,22176,0,22176,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,22176.0,,,736428.625,0.0,137469.0,598959.0,Mono_usage,0,1
21898,2016,NonResidential,Warehouse,98108.0,1,GREATER_DUWAMISH,47.51968,-122.3212,1978,1.0,1,31300,0,31300,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,31300.0,,,362874.0,0.0,220913.0,141961.0,Mono_usage,0,1
21902,2016,NonResidential,Warehouse,98108.0,1,GREATER_DUWAMISH,47.51918,-122.31957,1979,1.0,1,22000,0,22000,"Non-Refrigerated Warehouse, Parking",Non-Refrigerated Warehouse,22000.0,0.0,,700627.625,0.0,700628.0,0.0,Multi_usage,1,2
21904,2016,NonResidential,Small- and Mid-Sized Office,98125.0,5,NORTH,47.70079,-122.32714,1974,1.0,3,39927,0,39927,"Office, Parking",Office,39541.0,0.0,,3568419.5,0.0,3568419.0,0.0,Multi_usage,1,2
21905,2016,NonResidential,Other,98115.0,5,NORTH,47.69883,-122.32479,1979,1.0,1,30610,0,30610,"Office, Other - Recreation",Other - Recreation,23320.0,7290.0,,4294550.0,0.0,1999987.0,2294563.0,Multi_usage,1,2
21907,2016,NonResidential,Medical Office,98115.0,5,NORTH,47.70007,-122.32533,1980,1.0,2,26930,6350,20580,Medical Office,Medical Office,26930.0,,,1002995.0,0.0,1002995.0,0.0,Mono_usage,0,1
21909,2016,NonResidential,Medical Office,98115.0,5,NORTH,47.70087,-122.32379,1968,1.0,2,38745,0,38745,"Medical Office, Parking",Medical Office,65069.0,0.0,,2890379.0,0.0,2251578.0,638800.0,Multi_usage,1,2
21913,2016,NonResidential,Self-Storage Facility,98105.0,4,NORTHEAST,47.66353,-122.29505,1959,1.0,2,20296,0,20296,Self-Storage Facility,Self-Storage Facility,20296.0,,,855665.125,0.0,855665.0,0.0,Mono_usage,0,1
21916,2016,NonResidential,Mixed Use Property,98105.0,4,NORTHEAST,47.66246,-122.29342,1945,1.0,2,22135,0,22135,"Medical Office, Non-Refrigerated Warehouse, Office, Retail Store",Medical Office,10388.0,8116.0,3200.0,1261634.5,0.0,858099.0,403535.0,Multi_usage,1,4
21917,2016,NonResidential,Medical Office,98105.0,4,NORTHEAST,47.66183,-122.29264,1967,1.0,3,38378,0,38378,"Medical Office, Parking",Medical Office,35066.0,3312.0,,1645605.125,0.0,729620.0,915985.0,Multi_usage,1,2
21920,2016,NonResidential,Warehouse,98105.0,4,NORTHEAST,47.66294,-122.29521,1980,1.0,2,33576,0,33576,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,33576.0,,,1275231.75,0.0,390124.0,885108.0,Mono_usage,0,1
21921,2016,NonResidential,Supermarket / Grocery Store,98105.0,4,NORTHEAST,47.66205,-122.29545,1975,1.0,1,33005,0,33005,"Parking, Supermarket/Grocery Store",Supermarket/Grocery Store,34982.0,0.0,,10642754.0,0.0,7359683.0,3283070.0,Multi_usage,1,2
21945,2016,NonResidential,Other,98104.0,3,EAST,47.61074,-122.32259,1981,1.0,1,20971,0,20971,"Bank Branch, Medical Office, Parking, Retail Store",Parking,23483.0,10360.0,8509.0,729397.1875,0.0,729397.0,0.0,Multi_usage,1,4
21955,2016,NonResidential,Small- and Mid-Sized Office,98199.0,7,MAGNOLIA_QUEENANNE,47.63981,-122.39907,1927,1.0,3,23910,0,23910,"Office, Retail Store",Office,20000.0,3910.0,,873577.3125,0.0,678167.0,195410.0,Multi_usage,1,2
21964,2016,NonResidential,Worship Facility,98107.0,6,BALLARD,47.67477,-122.38241,1910,1.0,2,21765,0,21765,Worship Facility,Worship Facility,21765.0,,,431390.4063,0.0,119922.0,311468.0,Mono_usage,0,1
22062,2016,Campus,University,98122.0,3,EAST,47.61065,-122.31711,1939,1.0,2,2200000,0,2200000,"College/University, Parking",College/University,1719643.0,318960.0,,114648520.0,0.0,61672821.0,52975694.0,Multi_usage,1,2
22078,2016,NonResidential,Worship Facility,98122.0,3,CENTRAL,47.6101,-122.30838,1901,1.0,2,26560,0,26560,Worship Facility,Worship Facility,26560.0,,,1751483.875,0.0,609983.0,1141501.0,Mono_usage,0,1
22095,2016,NonResidential,Warehouse,98103.0,4,LAKE_UNION,47.65022,-122.34174,1957,1.0,2,20140,0,20140,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,20140.0,,,116486.6016,0.0,116487.0,0.0,Mono_usage,0,1
22139,2016,NonResidential,Retail Store,98118.0,2,GREATER_DUWAMISH,47.53846,-122.28305,1992,1.0,2,38845,0,38845,"Parking, Retail Store",Retail Store,38845.0,6000.0,,6917280.0,0.0,3290526.0,3626753.0,Multi_usage,1,2
22142,2016,NonResidential,Supermarket / Grocery Store,98118.0,2,GREATER_DUWAMISH,47.53747,-122.28308,1953,1.0,1,26092,0,26092,"Parking, Supermarket/Grocery Store",Supermarket/Grocery Store,25946.0,0.0,,7619445.0,0.0,5004995.0,2614450.0,Multi_usage,1,2
22149,2016,SPS-District K-12,K-12 School,98125.0,5,NORTH,47.70743,-122.28463,1955,1.0,1,38582,0,38582,K-12 School,K-12 School,40374.0,,,1848878.5,0.0,729477.0,1119402.0,Mono_usage,0,1
22163,2016,NonResidential,Small- and Mid-Sized Office,98108.0,2,GREATER_DUWAMISH,47.55045,-122.32749,1967,1.0,1,25500,0,25500,Office,Office,25500.0,,,1213869.75,0.0,198748.0,1015122.0,Mono_usage,0,1
22165,2016,NonResidential,Warehouse,98108.0,2,GREATER_DUWAMISH,47.5478,-122.32307,1961,1.0,1,41895,0,41895,"Non-Refrigerated Warehouse, Office",Non-Refrigerated Warehouse,37524.0,2596.0,,1242311.5,0.0,886222.0,356089.0,Multi_usage,1,2
22166,2016,NonResidential,Retail Store,98108.0,2,GREATER_DUWAMISH,47.54912,-122.32184,1958,1.0,2,56193,0,56193,Retail Store,Retail Store,56193.0,,,2497942.75,0.0,1858950.0,638992.0,Mono_usage,0,1
22223,2016,NonResidential,K-12 School,98107.0,6,BALLARD,47.6712,-122.37568,1922,1.0,3,35448,0,35448,K-12 School,K-12 School,35448.0,,,1379932.5,0.0,280549.0,1099383.0,Mono_usage,0,1
22230,2016,NonResidential,Supermarket / Grocery Store,98107.0,6,BALLARD,47.66986,-122.37418,1966,1.0,1,29214,0,29214,Supermarket/Grocery Store,Supermarket/Grocery Store,29214.0,,,9336239.0,0.0,6227281.0,3108958.0,Mono_usage,0,1
