NumberofBuildings,NumberofFloors,PropertyGFATotal,PropertyGFAParking,SiteEnergyUse(kBtu),HasSteam,HasElectricity,HasGas,NbSourcesEnergies,SecondUseRatio,ThirdUseRatio,AreaPerFloor,PrimaryPropertyType_Distribution_Center,PrimaryPropertyType_Hospital,PrimaryPropertyType_Hotel,PrimaryPropertyType_K_12_School,PrimaryPropertyType_Laboratory,PrimaryPropertyType_Large_Office,PrimaryPropertyType_Medical_Office,PrimaryPropertyType_Mixed_Use_Property,PrimaryPropertyType_Office,PrimaryPropertyType_Other,PrimaryPropertyType_Refrigerated_Warehouse,PrimaryPropertyType_Residence_Hall,PrimaryPropertyType_Restaurant,PrimaryPropertyType_Retail_Store,PrimaryPropertyType_Self_Storage_Facility,PrimaryPropertyType_Senior_Care_Community,PrimaryPropertyType_Small_and_Mid_Sized_Office,PrimaryPropertyType_Supermarket_Grocery_Store,PrimaryPropertyType_University,PrimaryPropertyType_Warehouse,PrimaryPropertyType_Worship_Facility,Neighborhood_BALLARD,Neighborhood_CENTRAL,Neighborhood_DELRIDGE,Neighborhood_DOWNTOWN,Neighborhood_EAST,Neighborhood_GREATER_DUWAMISH,Neighborhood_LAKE_UNION,Neighborhood_MAGNOLIA_QUEENANNE,Neighborhood_NORTH,Neighborhood_NORTHEAST,Neighborhood_NORTHWEST,Neighborhood_SOUTHEAST,Neighborhood_SOUTHWEST,UsageType_Bin,AgeGroup
1.0,3,43473,0,4416909.5,0,1,0,1,0.0,0.0,14491.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1.0,1,40265,0,3740373.75,0,1,1,2,0.0,0.0,40265.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1,26208,0,1608884.25,0,1,1,2,0.0,0.0,26208.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.0,2,27227,0,8054334.0,0,1,1,2,0.3124839313916333,0.0262606971021412,13613.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
1.0,1,42172,0,3275779.25,0,1,1,2,0.2703215403585317,0.2157829839704069,42172.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3
1.0,5,32250,0,796042.375,0,1,1,2,0.0,0.0,6450.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
1.0,1,51000,0,1298039.875,0,1,1,2,0.0,0.0,51000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
1.0,1,27000,0,229856.4063,0,1,0,1,0.3333333333333333,0.3333333333333333,27000.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3
1.0,2,20747,0,1001964.0,0,1,1,2,0.2467826673735962,0.1837374078179977,10373.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2
1.0,2,40800,0,817255.875,0,1,1,2,0.1176470588235294,0.0,20400.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3
1.0,2,20150,0,576174.125,0,1,0,1,0.0,0.0,10075.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
1.0,7,36000,0,1682454.875,0,1,0,1,0.0,0.0,5142.857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
1.0,2,41276,0,2502081.0,0,1,1,2,0.3218335109991278,0.0894466518073456,20638.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2
0.0,2,24430,0,1232822.875,0,1,1,2,0.3557101923864101,0.0,12215.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2
1.0,1,22580,0,928584.875,0,1,1,2,0.0,0.0,22580.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
1.0,1,20000,0,743528.125,0,1,1,2,0.0,0.0,20000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
1.0,1,42000,0,2070005.625,0,1,1,2,0.0952380952380952,0.0,42000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2
1.0,1,24248,0,111969.7031,0,1,1,2,0.133206862421643,0.0,24248.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2
1.0,6,244500,0,11019641.0,0,1,1,2,0.0,0.0,40750.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1.0,1,24617,0,106918.0,0,1,0,1,0.0,0.0,24617.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
1.0,3,127065,84710,3245111.5,0,1,0,1,0.3333333333333333,0.0,42355.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1.0,1,37247,0,1748644.5,0,1,1,2,0.0,0.0,37247.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
1.0,1,25384,0,3027867.5,0,1,1,2,0.0,0.0,25384.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,3,49052,0,1441445.625,0,1,0,1,0.2050273179482997,0.0,16350.666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3
1.0,2,52110,0,586589.1875,0,1,1,2,0.0,0.0,26055.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
1.0,2,39036,0,1528295.75,0,1,1,2,0.3486781432523824,0.0,19518.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2
1.0,1,26310,0,771512.6875,0,1,1,2,0.3372862029646522,0.0380083618396047,26310.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3
1.0,1,37883,0,12434593.0,0,1,1,2,0.6549903650714041,0.0,37883.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
1.0,3,29874,0,1274049.75,0,1,1,2,0.0,0.0,9958.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
1.0,1,20140,0,992794.6875,0,1,1,2,0.0,0.0,20140.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
1.0,2,71874,31389,1242811.75,0,1,1,2,0.0,0.0,35937.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1.0,2,39953,0,1508561.875,0,1,1,2,0.0,0.0,19976.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1.0,2,21200,0,1676426.5,0,1,0,1,0.3316981132075471,0.0,10600.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1.0,1,30630,0,6058494.0,0,1,0,1,0.0797257590597453,0.0,30630.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
1.0,2,23421,0,1896626.375,0,1,0,1,0.1771914094188975,0.0,11710.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
1.0,3,117116,0,5722325.5,0,1,1,2,0.0,0.0,39038.666666666664,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1.0,2,24120,0,893053.1875,0,1,1,2,0.0,0.0,12060.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1.0,3,35736,0,1148202.25,0,1,1,2,0.1893328856055518,0.0,11912.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3
1.0,1,51050,0,1206165.75,0,1,1,2,0.0,0.0,51050.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
1.0,2,21900,0,1302192.875,0,1,1,2,0.0,0.0,10950.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
1.0,1,16300,0,150167.7969,0,1,1,2,0.0,0.0,16300.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
1.0,1,33462,0,1386445.375,0,1,0,1,0.0,0.0,33462.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
1.0,1,35310,0,1331469.75,0,1,1,2,0.2796658170489946,0.2514018691588785,35310.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2
1.0,3,36140,0,4653535.0,0,1,0,1,0.0,0.0,12046.666666666666,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
1.0,2,47963,21384,8163413.0,0,1,1,2,0.1250964284969664,0.0,23981.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1.0,1,23903,0,415364.5938,0,1,1,2,0.1882608877546751,0.0,23903.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2
1.0,3,22522,0,561473.875,0,1,1,2,0.0,0.0,7507.333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
1.0,4,38959,0,905750.375,0,1,1,2,0.0,0.0,9739.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1.0,2,25955,0,1218112.0,0,1,0,1,0.3369293007127721,0.1178963590830283,12977.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3
1.0,4,46100,0,2177064.75,1,1,1,3,0.0,0.0,11525.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3
1.0,2,21936,0,608755.375,0,1,1,2,0.0,0.0,10968.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
1.0,1,25406,0,2442220.0,0,1,1,2,0.0,0.0,25406.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
1.0,2,23250,0,904236.0,0,1,0,1,0.0,0.0,11625.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1.0,1,30000,0,2794837.0,0,1,1,2,0.0,0.0,30000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2
1.0,1,45036,0,1791697.75,0,1,1,2,0.3125055511146638,0.1499911182165378,45036.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2
1.0,1,51410,0,1968907.25,0,1,1,2,0.0,0.0,51410.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
1.0,2,122679,0,16378152.0,0,1,1,2,0.0163027086950496,0.0,61339.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2
14.0,2,537000,0,90609640.0,0,1,1,2,0.0,0.0,268500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
1.0,4,23022,0,1027230.875,0,1,1,2,0.0,0.0,5755.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1.0,1,27263,0,2470642.0,0,1,0,1,0.0990353225983934,0.0916993727762902,27263.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
1.0,1,31569,0,3064039.5,0,1,1,2,0.0,0.0,31569.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
1.0,1,22509,0,177812.7969,0,1,0,1,0.0,0.0,22509.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
1.0,1,39984,0,1073156.375,0,1,1,2,0.2200880352140856,0.0,39984.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2
1.0,2,73769,0,2556131.0,0,1,1,2,0.0,0.0,36884.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
1.0,1,26440,0,719905.1875,0,1,1,2,0.0,0.0,26440.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
1.0,1,43578,0,1436773.875,0,1,1,2,0.0,0.0,43578.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
1.0,2,28800,0,1143826.625,0,1,1,2,0.0,0.0,14400.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
4.0,2,28500,0,1162561.125,0,1,1,2,0.0,0.0,14250.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,2,26519,0,3717064.0,0,1,1,2,0.4874618198272936,0.0,13259.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
1.0,2,34639,15402,15480681.0,0,1,1,2,0.5675394786223621,0.4446433211120413,17319.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
1.0,2,26300,0,3537841.5,0,1,1,2,0.0,0.0,13150.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3
0.0,2,34072,0,6584966.5,0,1,1,2,0.0,0.0,17036.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
1.0,3,23355,0,840549.375,0,1,0,1,0.0,0.0,7785.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
1.0,4,30840,0,3542708.5,0,1,1,2,0.0382619974059662,0.0,7710.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
1.0,1,20332,0,392683.6875,0,1,1,2,0.0,0.0,20332.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
1.0,1,21850,0,317794.4063,0,1,1,2,0.0,0.0,21850.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
1.0,13,307557,83064,9512829.0,0,1,0,1,0.2700767662579619,0.1790399828324505,23658.23076923077,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
1.0,2,28309,0,430308.9063,0,1,1,2,0.0,0.0,14154.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3
1.0,4,45500,0,2799595.0,1,1,1,3,0.0,0.0,11375.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
1.0,5,38376,0,2058532.875,0,1,0,1,0.0627736085053158,0.0,7675.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3
1.0,4,42804,0,1544501.75,0,1,1,2,0.1537940379403794,0.0,10701.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3
1.0,4,33300,0,1287497.375,0,1,1,2,0.0846846846846846,0.0713813813813813,8325.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3
1.0,3,22200,0,188745.7031,0,1,1,2,0.0,0.0,7400.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
1.0,2,29498,0,3768900.5,0,1,1,2,0.3101227201844193,0.0,14749.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
1.0,1,23050,0,466672.6875,0,1,0,1,0.0,0.0,23050.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
1.0,4,48350,0,3168131.0,0,1,0,1,0.0,0.0,12087.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1.0,1,46059,0,1582655.875,0,1,1,2,0.0,0.0,46059.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
1.0,2,23595,0,817409.625,0,1,1,2,0.0,0.0,11797.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1.0,3,28142,0,847097.8125,1,1,1,3,0.0,0.0,9380.666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
1.0,3,28760,0,2615973.5,1,1,1,3,0.2093184979137691,0.2086230876216968,9586.666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3
1.0,4,39030,0,713326.875,0,1,1,2,0.1712785037150909,0.0,9757.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3
0.0,3,47215,0,2092696.0,0,1,1,2,0.4739171873345335,0.0,15738.333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3
1.0,2,61580,27000,4199443.0,0,1,1,2,0.375998700876908,0.0,30790.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3
1.0,3,30720,0,1288669.5,0,1,1,2,0.0325520833333333,0.0,10240.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3
1.0,2,20640,0,412562.4063,0,1,0,1,0.4463178294573643,0.1187015503875969,10320.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3
1.0,2,34914,0,1333289.625,0,1,0,1,0.3046915277539096,0.1671822191670963,17457.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3
1.0,3,20897,0,964923.8125,0,1,1,2,0.164281954347514,0.1627027803033928,6965.666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3
1.0,2,36940,0,336745.4063,0,1,0,1,0.0,0.0,18470.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
1.0,3,22866,0,1153690.125,0,1,1,2,0.0,0.0,7622.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
1.0,1,30240,0,1264626.875,0,1,1,2,0.0236111111111111,0.0,30240.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3
1.0,2,28586,0,5078204.0,0,1,0,1,0.0,0.0,14293.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
1.0,3,28800,0,4644346.0,0,1,1,2,0.25,0.0,9600.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3
1.0,3,28800,0,899924.1875,0,1,1,2,0.0,0.0,9600.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
1.0,3,35202,0,3605755.5,0,1,0,1,0.2592750411908414,0.0,11734.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
1.0,6,95117,26082,7202141.5,0,1,1,2,0.2742096575796124,0.0,15852.833333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
1.0,2,24600,0,331059.5,0,1,1,2,0.0,0.0,12300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
1.0,1,48850,0,1063480.5,1,1,1,3,0.0885363357215967,0.0757420675537359,48850.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3
0.0,3,54863,0,2037720.625,0,1,0,1,0.0,0.0,18287.666666666668,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
1.0,1,25000,0,1989103.875,0,1,1,2,0.3,0.16428,25000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2
1.0,1,25000,0,287132.5,0,1,1,2,0.04,0.0,25000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2
1.0,1,22622,0,774075.6875,0,1,1,2,0.0,0.0,22622.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
1.0,3,27544,0,1031667.5,0,1,1,2,0.1359279697937845,0.0,9181.333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3
1.0,7,47415,0,1478979.25,0,1,0,1,0.1476326057154909,0.1204892966360856,6773.571428571428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1.0,3,22960,0,2266983.0,0,1,1,2,0.0,0.0,7653.333333333333,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
1.0,1,44739,0,14585813.0,0,1,1,2,0.0,0.0,44739.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1.0,1,22778,0,2470566.0,0,1,1,2,0.567345684432347,0.1633154798489771,22778.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2
1.0,2,21562,0,866806.0,0,1,1,2,0.0185511548093868,0.0,10781.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2
