OSEBuildingID,BuildingType,PrimaryPropertyType,Neighborhood,NumberofBuildings,NumberofFloors,PropertyGFATotal,PropertyGFAParking,LargestPropertyUseType,SiteEnergyUse(kBtu),UsageType,NumPropertyUseTypes,BuildingAge,HasSteam,HasElectricity,HasGas,NbSourcesEnergies,SecondUseRatio,ThirdUseRatio,AreaPerFloor
793,NonResidential,Large Office,GREATER_DUWAMISH,1.0,2,156188,0,Office,6843855.0,Multi_usage,2,43,0,1,1,2,0.0,0.0,78094.0
794,NonResidential,Warehouse,GREATER_DUWAMISH,1.0,1,115620,0,Non-Refrigerated Warehouse,1951856.25,Mono_usage,1,50,0,1,0,1,0.0,0.0,115620.0
796,NonResidential,Large Office,GREATER_DUWAMISH,1.0,5,238148,0,Office,10775646.0,Multi_usage,2,41,0,1,0,1,0.023581974234509633,0.023581974234509633,47629.6
797,NonResidential,Distribution Center,GREATER_DUWAMISH,1.0,1,71718,0,Distribution Center,151754.2969,Mono_usage,1,47,0,1,0,1,0.0,0.0,71718.0
798,NonResidential,Warehouse,GREATER_DUWAMISH,1.0,1,55450,0,Non-Refrigerated Warehouse,4345698.0,Multi_usage,2,47,0,1,1,2,0.3831199278629396,0.0,55450.0
799,NonResidential,Distribution Center,GREATER_DUWAMISH,1.0,1,54880,0,Distribution Center,2763597.0,Mono_usage,1,37,0,1,1,2,0.0,0.0,54880.0
800,NonResidential,Retail Store,DELRIDGE,1.0,1,102500,0,Retail Store,7305474.0,Multi_usage,2,24,0,1,1,2,0.0,0.0,102500.0
801,NonResidential,Other,NORTHEAST,1.0,6,361398,272900,Parking,8915523.0,Multi_usage,4,14,0,1,1,2,0.1754824321108584,0.04360013060393251,60233.0
802,NonResidential,Supermarket / Grocery Store,GREATER_DUWAMISH,1.0,1,50785,0,Supermarket/Grocery Store,7439009.0,Mono_usage,1,53,0,1,1,2,0.0,0.0,50785.0
803,NonResidential,Small- and Mid-Sized Office,DELRIDGE,1.0,3,85126,0,Office,37951708.0,Mono_usage,1,87,0,1,1,2,0.0,0.0,28375.333333333332
804,NonResidential,Other,NORTH,1.0,5,303255,19820,Parking,11077140.0,Multi_usage,4,16,0,1,1,2,0.9828131440536841,0.018585019208257076,60651.0
805,NonResidential,Distribution Center,GREATER_DUWAMISH,1.0,1,411584,0,Distribution Center,15091579.0,Multi_usage,3,30,0,1,1,2,0.20331937101539418,0.08688384388120043,411584.0
806,NonResidential,Mixed Use Property,DOWNTOWN,1.0,4,73320,0,Non-Refrigerated Warehouse,1141189.75,Multi_usage,3,114,0,1,1,2,0.31747135842880525,0.08919803600654665,18330.0
807,NonResidential,Large Office,MAGNOLIA_QUEENANNE,1.0,4,242686,100176,Office,9683979.0,Multi_usage,2,8,0,1,0,1,0.3146617439819355,0.0,60671.5
809,NonResidential,Small- and Mid-Sized Office,DOWNTOWN,1.0,6,95760,15840,Office,5392617.5,Mono_usage,1,116,0,1,1,2,0.0,0.0,15960.0
811,NonResidential,Warehouse,GREATER_DUWAMISH,1.0,1,179413,0,Non-Refrigerated Warehouse,3459543.0,Mono_usage,1,70,0,1,0,1,0.0,0.0,179413.0
812,NonResidential,Warehouse,GREATER_DUWAMISH,0.0,1,65288,0,Non-Refrigerated Warehouse,605971.1875,Multi_usage,4,99,0,1,0,1,0.07658375199117755,0.07658375199117755,65288.0
813,NonResidential,Warehouse,DELRIDGE,1.0,1,170632,0,Non-Refrigerated Warehouse,602245.0,Multi_usage,2,50,0,1,0,1,0.03414365417975526,0.0,170632.0
814,NonResidential,Large Office,MAGNOLIA_QUEENANNE,1.0,10,381511,0,Office,11410228.0,Multi_usage,2,22,0,1,1,2,0.4429177664602069,0.0,38151.1
815,NonResidential,Large Office,DOWNTOWN,1.0,17,413264,138098,Office,13631141.0,Multi_usage,2,7,0,1,0,1,0.2293473421348097,0.0,24309.647058823528
819,NonResidential,Retail Store,NORTHEAST,1.0,2,93803,0,Retail Store,5453438.5,Multi_usage,4,60,0,1,1,2,0.031448887562231485,0.026651599629009735,46901.5
821,NonResidential,Warehouse,GREATER_DUWAMISH,1.0,2,123000,0,Non-Refrigerated Warehouse,3004271.0,Multi_usage,2,50,0,1,0,1,0.19864227642276422,0.0,61500.0
861,NonResidential,Medical Office,EAST,1.0,5,275130,112980,Medical Office,9941308.0,Mono_usage,1,13,0,1,0,1,0.0,0.0,55026.0
822,NonResidential,Warehouse,GREATER_DUWAMISH,1.0,1,60448,0,Non-Refrigerated Warehouse,1052244.75,Multi_usage,2,38,0,1,1,2,0.128143197458973,0.0,60448.0
829,NonResidential,Other,MAGNOLIA_QUEENANNE,3.0,4,62600,0,Other,11147342.0,Mono_usage,1,88,0,1,1,2,0.0,0.0,15650.0
830,NonResidential,Mixed Use Property,EAST,1.0,4,77412,21612,Other,2655387.5,Multi_usage,3,12,0,1,1,2,0.24802356223841265,0.21960419573192785,19353.0
831,NonResidential,Medical Office,EAST,1.0,5,289419,159157,Medical Office,12731388.0,Multi_usage,2,26,0,1,1,2,0.48027254603187763,0.0,57883.8
832,NonResidential,Other,NORTH,1.0,5,90266,0,Financial Office,7771933.5,Mono_usage,1,29,0,1,0,1,0.0,0.0,18053.2
837,NonResidential,Warehouse,BALLARD,1.0,4,87332,6458,Non-Refrigerated Warehouse,1165598.875,Mono_usage,1,12,0,1,1,2,0.0,0.0,21833.0
839,NonResidential,Hotel,EAST,1.0,6,150545,50017,Hotel,13410041.0,Multi_usage,2,13,0,1,1,2,0.33223952970872495,0.0,25090.833333333332
841,NonResidential,Other,MAGNOLIA_QUEENANNE,1.0,5,141718,0,Other - Entertainment/Public Assembly,19085174.0,Multi_usage,2,17,0,1,1,2,0.040947515488505344,0.0,28343.6
843,NonResidential,Hotel,MAGNOLIA_QUEENANNE,1.0,5,111856,21273,Hotel,9444484.0,Multi_usage,4,8,0,1,1,2,0.1788013159776856,0.035813903590330425,22371.2
845,NonResidential,Warehouse,EAST,1.0,4,132828,0,Non-Refrigerated Warehouse,1083729.625,Mono_usage,1,28,0,1,0,1,0.0,0.0,33207.0
847,NonResidential,Warehouse,DELRIDGE,1.0,1,70400,0,Non-Refrigerated Warehouse,13962749.0,Multi_usage,2,46,0,1,1,2,0.17546875,0.0,70400.0
848,NonResidential,Retail Store,NORTHWEST,1.0,1,101830,0,Retail Store,10713006.0,Mono_usage,1,21,0,1,1,2,0.0,0.0,101830.0
851,NonResidential,University,CENTRAL,2.0,4,114000,0,College/University,7575080.0,Mono_usage,1,42,0,1,1,2,0.0,0.0,28500.0
854,SPS-District K-12,Other,GREATER_DUWAMISH,1.0,3,338063,0,Other,20675922.0,Multi_usage,9,14,0,1,1,2,0.14790142665716152,0.14790142665716152,112687.66666666667
857,NonResidential,Warehouse,SOUTHWEST,1.0,1,152365,0,Non-Refrigerated Warehouse,1069749.75,Multi_usage,2,51,0,1,1,2,0.05157352410330456,0.0,152365.0
858,NonResidential,Medical Office,CENTRAL,1.0,6,320946,0,Medical Office,25471308.0,Multi_usage,2,106,0,1,1,2,0.2688863547138771,0.0,53491.0
859,NonResidential,Retail Store,GREATER_DUWAMISH,1.0,1,74178,0,Retail Store,5402181.0,Mono_usage,1,58,0,1,1,2,0.0,0.0,74178.0
864,NonResidential,Warehouse,NORTH,1.0,4,80360,0,Non-Refrigerated Warehouse,686019.1875,Mono_usage,1,29,0,1,1,2,0.0,0.0,20090.0
866,SPS-District K-12,K-12 School,SOUTHWEST,1.0,1,61183,0,K-12 School,2424724.25,Mono_usage,1,66,0,1,1,2,0.0,0.0,61183.0
867,NonResidential,Supermarket / Grocery Store,EAST,1.0,3,119190,0,Supermarket/Grocery Store,10077532.0,Mono_usage,1,20,0,1,1,2,0.0,0.0,39730.0
868,NonResidential,Other,GREATER_DUWAMISH,1.0,2,51856,0,Automobile Dealership,1938613.125,Multi_usage,2,8,0,1,0,1,0.07237349583461894,0.0,25928.0
1280,NonResidential,Mixed Use Property,GREATER_DUWAMISH,1.0,3,66138,12586,Office,7070998.5,Multi_usage,4,95,0,1,0,1,0.20992470289394902,0.2095315854727993,22046.0
1281,NonResidential,Large Office,NORTHEAST,1.0,3,113944,48510,Office,17880184.0,Mono_usage,1,56,0,1,1,2,0.0,0.0,37981.333333333336
19461,NonResidential,Worship Facility,NORTHEAST,1.0,2,22220,0,Worship Facility,778355.8125,Mono_usage,1,59,0,1,1,2,0.0,0.0,11110.0
19462,SPS-District K-12,K-12 School,NORTHEAST,1.0,1,46732,0,K-12 School,2331952.75,Mono_usage,1,61,0,1,1,2,0.0,0.0,46732.0
19472,NonResidential,Mixed Use Property,GREATER_DUWAMISH,1.0,1,44700,0,Office,2042771.0,Multi_usage,3,54,0,1,1,2,0.3137360178970917,0.22583892617449663,44700.0
19477,NonResidential,Warehouse,GREATER_DUWAMISH,1.0,1,44100,0,Non-Refrigerated Warehouse,1618916.375,Mono_usage,1,40,0,1,0,1,0.0,0.0,44100.0
19481,NonResidential,Distribution Center,GREATER_DUWAMISH,1.0,1,27800,0,Distribution Center,1224186.25,Mono_usage,1,51,0,1,1,2,0.0,0.0,27800.0
19489,NonResidential,Warehouse,GREATER_DUWAMISH,1.0,1,46340,0,Non-Refrigerated Warehouse,2564004.0,Mono_usage,1,15,0,1,0,1,0.0,0.0,46340.0
19491,Campus,Other,GREATER_DUWAMISH,3.0,1,22800,0,Manufacturing/Industrial Plant,2222097.5,Mono_usage,1,22,0,1,1,2,0.0,0.0,22800.0
19501,NonResidential,Small- and Mid-Sized Office,CENTRAL,1.0,3,38460,0,Office,1950713.25,Mono_usage,1,106,0,1,1,2,0.0,0.0,12820.0
19520,NonResidential,Worship Facility,NORTHWEST,1.0,2,21022,0,Worship Facility,945245.625,Mono_usage,1,94,0,1,1,2,0.0,0.0,10511.0
19537,SPS-District K-12,K-12 School,SOUTHWEST,1.0,2,51489,0,K-12 School,1984067.625,Mono_usage,1,62,0,1,1,2,0.0,0.0,25744.5
19559,NonResidential,Distribution Center,GREATER_DUWAMISH,1.0,1,48001,0,Distribution Center,2143650.75,Mono_usage,1,49,0,1,1,2,0.0,0.0,48001.0
19565,NonResidential,Warehouse,GREATER_DUWAMISH,1.0,1,26380,0,Non-Refrigerated Warehouse,509124.0,Multi_usage,2,37,0,1,1,2,0.10462471569370735,0.0,26380.0
19570,NonResidential,Warehouse,GREATER_DUWAMISH,1.0,1,37351,0,Non-Refrigerated Warehouse,2559461.75,Multi_usage,2,47,0,1,1,2,0.25619126663275416,0.0,37351.0
19572,NonResidential,Warehouse,GREATER_DUWAMISH,1.0,1,30375,0,Non-Refrigerated Warehouse,345866.6875,Mono_usage,1,35,0,1,0,1,0.0,0.0,30375.0
19576,NonResidential,Warehouse,GREATER_DUWAMISH,1.0,1,30004,0,Non-Refrigerated Warehouse,369291.5,Multi_usage,2,37,0,1,0,1,0.16497800293294226,0.0,30004.0
19584,NonResidential,Other,NORTHEAST,1.0,3,39971,0,Other,10960107.0,Multi_usage,4,88,0,1,1,2,0.07860699006779916,0.01611168096870231,13323.666666666666
19596,NonResidential,Worship Facility,BALLARD,1.0,2,33589,0,Worship Facility,509836.1875,Mono_usage,1,102,0,1,1,2,0.0,0.0,16794.5
19613,NonResidential,Small- and Mid-Sized Office,BALLARD,1.0,3,43500,0,Office,3220635.25,Mono_usage,1,37,0,1,1,2,0.0,0.0,14500.0
19621,NonResidential,Small- and Mid-Sized Office,BALLARD,1.0,2,28492,0,Office,1896298.875,Mono_usage,1,38,0,1,1,2,0.0,0.0,14246.0
19623,NonResidential,Small- and Mid-Sized Office,BALLARD,1.0,3,22325,0,Office,1401315.875,Multi_usage,6,53,0,1,0,1,0.08062709966405375,0.04479283314669653,7441.666666666667
19624,NonResidential,Restaurant,BALLARD,1.0,3,22719,0,Restaurant,1358519.0,Multi_usage,2,39,0,1,0,1,0.0,0.0,7573.0
19654,NonResidential,Laboratory,DOWNTOWN,1.0,2,44588,22000,Laboratory,7251589.0,Mono_usage,1,70,0,1,0,1,0.0,0.0,22294.0
19694,SPS-District K-12,K-12 School,CENTRAL,1.0,2,37327,0,K-12 School,1967476.375,Mono_usage,1,91,0,1,1,2,0.0,0.0,18663.5
19696,NonResidential,Retail Store,DOWNTOWN,1.0,2,147545,0,Retail Store,6787070.0,Mono_usage,1,99,0,1,1,2,0.0,0.0,73772.5
19697,Nonresidential COS,Other,NORTH,1.0,2,21462,0,Other,1114384.625,Multi_usage,2,93,0,1,0,1,0.009318796011555308,0.0,10731.0
19728,SPS-District K-12,K-12 School,NORTHWEST,1.0,2,47602,0,K-12 School,2249592.5,Mono_usage,1,86,0,1,1,2,0.0,0.0,23801.0
19730,NonResidential,Other,NORTHWEST,1.0,2,28072,0,Social/Meeting Hall,1362523.0,Mono_usage,1,99,0,1,1,2,0.0,0.0,14036.0
19742,NonResidential,Restaurant,DOWNTOWN,1.0,2,31020,0,Restaurant,4970047.0,Mono_usage,1,61,0,1,1,2,0.0,0.0,15510.0
19743,NonResidential,Small- and Mid-Sized Office,DOWNTOWN,1.0,2,21600,0,Office,1636649.125,Multi_usage,2,99,0,1,1,2,0.3333333333333333,0.0,10800.0
19747,NonResidential,Small- and Mid-Sized Office,DOWNTOWN,1.0,5,61825,13320,Office,4322873.0,Multi_usage,2,42,0,1,1,2,0.05737161342498989,0.0,12365.0
19750,NonResidential,Small- and Mid-Sized Office,DOWNTOWN,1.0,3,64630,0,Office,1408291.375,Mono_usage,1,74,0,1,0,1,0.0,0.0,21543.333333333332
19752,NonResidential,Worship Facility,DOWNTOWN,1.0,2,20920,0,Worship Facility,1042108.5,Mono_usage,1,68,0,1,1,2,0.0,0.0,10460.0
19766,NonResidential,Worship Facility,SOUTHWEST,1.0,2,22128,0,Worship Facility,608359.6875,Mono_usage,1,90,0,1,1,2,0.0,0.0,11064.0
19774,NonResidential,Retail Store,NORTHWEST,1.0,1,48139,0,Retail Store,859236.625,Mono_usage,1,48,0,1,1,2,0.0,0.0,48139.0
19787,NonResidential,Worship Facility,SOUTHWEST,1.0,2,21364,0,Worship Facility,965651.125,Multi_usage,2,67,0,1,1,2,0.28084628346751545,0.0,10682.0
19833,NonResidential,University,DOWNTOWN,1.0,2,28923,0,College/University,439311.9063,Mono_usage,1,24,0,1,1,2,0.0,0.0,14461.5
19836,NonResidential,University,DOWNTOWN,1.0,3,21600,0,College/University,323739.4063,Mono_usage,1,88,0,1,1,2,0.0,0.0,7200.0
19845,NonResidential,Retail Store,NORTHEAST,1.0,1,25735,0,Retail Store,1169394.875,Mono_usage,1,20,0,1,1,2,0.0,0.0,25735.0
19847,NonResidential,Retail Store,NORTHEAST,1.0,2,25862,0,Retail Store,4801472.0,Multi_usage,2,60,0,1,1,2,0.011600030933415823,0.0,12931.0
19848,NonResidential,Retail Store,NORTHEAST,1.0,2,49965,0,Retail Store,3377209.75,Multi_usage,2,13,0,1,1,2,0.05003502451716201,0.0,24982.5
19853,NonResidential,Small- and Mid-Sized Office,DOWNTOWN,1.0,2,20028,0,Office,511797.4063,Mono_usage,1,87,1,1,0,2,0.0,0.0,10014.0
19855,NonResidential,Small- and Mid-Sized Office,DOWNTOWN,1.0,7,23622,0,Office,552007.5,Multi_usage,2,116,0,1,1,2,0.09673186013038693,0.0,3374.5714285714284
19856,NonResidential,Small- and Mid-Sized Office,DOWNTOWN,1.0,3,23563,0,Office,883197.6875,Multi_usage,2,114,0,1,0,1,0.1434452319314179,0.0,7854.333333333333
19857,NonResidential,Mixed Use Property,DOWNTOWN,1.0,3,28600,0,Office,1062722.625,Multi_usage,3,113,0,1,1,2,0.38461538461538464,0.1048951048951049,9533.333333333334
19858,NonResidential,Mixed Use Property,DOWNTOWN,1.0,2,38539,12379,Retail Store,2186018.5,Multi_usage,3,38,0,1,0,1,0.3212070889229093,0.27533148239445754,19269.5
19860,NonResidential,Small- and Mid-Sized Office,DOWNTOWN,1.0,5,26840,0,Office,1989287.0,Mono_usage,1,110,0,1,0,1,0.0,0.0,5368.0
19861,NonResidential,Retail Store,DOWNTOWN,1.0,2,46800,0,Retail Store,1245187.5,Multi_usage,2,110,0,1,0,1,0.23036324786324786,0.0,23400.0
19862,NonResidential,Small- and Mid-Sized Office,DOWNTOWN,1.0,3,63990,26640,Office,2067352.5,Multi_usage,2,37,0,1,1,2,0.41631504922644164,0.0,21330.0
19864,NonResidential,Small- and Mid-Sized Office,DOWNTOWN,1.0,3,28800,0,Office,1345025.75,Multi_usage,3,108,0,1,1,2,0.25,0.2152777777777778,9600.0
19871,NonResidential,Small- and Mid-Sized Office,DOWNTOWN,1.0,3,33552,4968,Office,1696978.75,Multi_usage,2,62,0,1,1,2,0.148068669527897,0.0,11184.0
19873,NonResidential,Retail Store,DOWNTOWN,1.0,2,26270,0,Retail Store,1560461.75,Mono_usage,1,85,0,1,1,2,0.0,0.0,13135.0
19874,NonResidential,Small- and Mid-Sized Office,DOWNTOWN,1.0,3,57620,7820,Office,2385395.0,Multi_usage,2,90,0,1,0,1,0.13571676501214855,0.0,19206.666666666668
19876,NonResidential,Mixed Use Property,DOWNTOWN,1.0,2,28696,6080,Other,418348.5,Multi_usage,3,62,0,1,0,1,0.27042096459436854,0.21187621968218567,14348.0
19878,NonResidential,Hotel,DOWNTOWN,1.0,5,57800,0,Hotel,2443065.25,Mono_usage,1,26,0,1,1,2,0.0,0.0,11560.0
19894,NonResidential,Other,DOWNTOWN,1.0,2,31890,0,Financial Office,1858224.625,Mono_usage,1,61,0,1,0,1,0.0,0.0,15945.0
19895,NonResidential,Small- and Mid-Sized Office,DOWNTOWN,1.0,2,44098,13660,Office,1441900.5,Multi_usage,2,91,1,1,0,2,0.2983128486552678,0.0,22049.0
19896,NonResidential,Restaurant,DOWNTOWN,1.0,3,22381,0,Restaurant,3532966.5,Mono_usage,1,93,0,1,1,2,0.0,0.0,7460.333333333333
19900,NonResidential,Laboratory,DOWNTOWN,0.0,4,49249,0,Laboratory,33268410.0,Multi_usage,2,90,0,1,1,2,0.1454851875164978,0.0,12312.25
19902,NonResidential,Retail Store,DOWNTOWN,1.0,1,24825,1263,Retail Store,439521.0938,Multi_usage,2,91,0,1,1,2,0.42050352467270896,0.0,24825.0
19910,NonResidential,Medical Office,DOWNTOWN,1.0,4,26670,0,Medical Office,1553208.375,Mono_usage,1,64,0,1,1,2,0.0,0.0,6667.5
19917,Nonresidential COS,Other,DOWNTOWN,1.0,2,37740,0,Fire Station,3095882.0,Mono_usage,1,94,0,1,1,2,0.0,0.0,18870.0
19926,NonResidential,Small- and Mid-Sized Office,DOWNTOWN,1.0,1,23752,0,Office,1067153.75,Multi_usage,3,51,0,1,1,2,0.39722970697204446,0.0,23752.0
19927,NonResidential,Hotel,DOWNTOWN,1.0,4,44416,0,Hotel,2669564.25,Mono_usage,1,49,0,1,1,2,0.0,0.0,11104.0
19928,NonResidential,Mixed Use Property,DOWNTOWN,1.0,2,33792,22867,Social/Meeting Hall,2547848.0,Multi_usage,4,10,0,1,1,2,0.2527225378787879,0.04734848484848485,16896.0
20000,NonResidential,Worship Facility,NORTHWEST,1.0,2,45991,0,Worship Facility,1145535.75,Mono_usage,1,88,0,1,1,2,0.0,0.0,22995.5
20029,NonResidential,Residence Hall,NORTHEAST,1.0,3,21499,0,Residence Hall/Dormitory,605130.6875,Mono_usage,1,95,0,1,0,1,0.0,0.0,7166.333333333333
20033,NonResidential,Small- and Mid-Sized Office,NORTHEAST,1.0,2,20384,0,Office,1791071.375,Mono_usage,1,27,0,1,1,2,0.0,0.0,10192.0
20047,NonResidential,Retail Store,NORTHEAST,1.0,2,39265,0,Retail Store,5238803.0,Multi_usage,4,60,0,1,1,2,0.11175347001146059,0.06822870240672355,19632.5
20048,NonResidential,Retail Store,NORTHEAST,1.0,2,54284,0,Retail Store,6778694.0,Multi_usage,2,60,0,1,1,2,0.035001105298062045,0.0,27142.0
20050,NonResidential,Retail Store,NORTHEAST,1.0,1,23409,0,Retail Store,2545405.0,Multi_usage,2,60,0,1,1,2,0.06407791874919902,0.0,23409.0
20052,NonResidential,Retail Store,NORTHEAST,1.0,1,63153,0,Retail Store,4644178.0,Multi_usage,3,19,0,1,1,2,0.04365588333095815,0.015834560511772997,63153.0
20066,NonResidential,Hotel,NORTHEAST,2.0,2,24100,0,Hotel,1587454.75,Mono_usage,1,55,0,1,1,2,0.0,0.0,12050.0
20067,NonResidential,Restaurant,DOWNTOWN,1.0,3,33600,0,Restaurant,4475650.0,Multi_usage,2,93,0,1,1,2,0.42857142857142855,0.0,11200.0
20073,NonResidential,Other,DOWNTOWN,1.0,4,32356,0,Financial Office,1857154.75,Multi_usage,2,89,1,1,0,2,0.2002719742860675,0.0,8089.0
20082,NonResidential,Hotel,DOWNTOWN,1.0,7,61180,12960,Hotel,3993913.25,Mono_usage,1,56,0,1,1,2,0.0,0.0,8740.0
20087,NonResidential,Small- and Mid-Sized Office,DOWNTOWN,1.0,5,43506,11250,Office,3460275.5,Multi_usage,2,38,0,1,1,2,0.0,0.0,8701.2
20130,NonResidential,Worship Facility,NORTHWEST,1.0,2,23931,0,Worship Facility,496477.3125,Mono_usage,1,106,0,1,1,2,0.0,0.0,11965.5
20132,NonResidential,Worship Facility,NORTHWEST,1.0,2,21393,0,Worship Facility,845961.375,Mono_usage,1,68,0,1,1,2,0.0,0.0,10696.5
20141,NonResidential,Mixed Use Property,SOUTHEAST,1.0,2,47560,0,Distribution Center,1132489.625,Multi_usage,3,26,0,1,1,2,0.3306139613120269,0.17357022708158115,23780.0
20145,NonResidential,Senior Care Community,EAST,1.0,6,62334,0,Senior Care Community,1076733.25,Multi_usage,3,10,0,1,1,2,0.25124330221067154,0.1744954599416049,10389.0
20160,NonResidential,Residence Hall,NORTHEAST,1.0,3,20960,0,Residence Hall/Dormitory,1500309.75,Mono_usage,1,86,0,1,1,2,0.0,0.0,6986.666666666667
20166,NonResidential,University,DOWNTOWN,1.0,3,28800,0,College/University,717056.375,Mono_usage,1,106,0,1,1,2,0.0,0.0,9600.0
20167,NonResidential,K-12 School,DOWNTOWN,1.0,2,21600,0,K-12 School,1261536.75,Mono_usage,1,59,0,1,1,2,0.0,0.0,10800.0
20168,NonResidential,K-12 School,DOWNTOWN,1.0,3,22860,0,K-12 School,931148.625,Mono_usage,1,21,0,1,0,1,0.0,0.0,7620.0
20182,NonResidential,Worship Facility,NORTHEAST,1.0,1,26366,0,Worship Facility,888031.875,Multi_usage,2,44,0,1,1,2,0.0,0.0,26366.0
20197,NonResidential,Worship Facility,SOUTHEAST,1.0,2,21732,0,Worship Facility,860364.1875,Mono_usage,1,51,0,1,1,2,0.0,0.0,10866.0
20211,NonResidential,Mixed Use Property,BALLARD,1.0,1,21060,0,Non-Refrigerated Warehouse,350264.5938,Multi_usage,4,71,0,1,1,2,0.4862298195631529,0.08974358974358974,21060.0
20217,SPS-District K-12,K-12 School,NORTHEAST,1.0,1,38624,0,K-12 School,1424157.25,Mono_usage,1,58,0,1,1,2,0.0,0.0,38624.0
20237,NonResidential,Retail Store,NORTHEAST,1.0,3,32960,0,Retail Store,813641.0,Mono_usage,1,116,0,1,0,1,0.0,0.0,10986.666666666666
20241,NonResidential,Other,NORTHEAST,1.0,3,29636,0,Other - Entertainment/Public Assembly,688641.8125,Multi_usage,2,95,0,1,0,1,0.15319206370630314,0.0,9878.666666666666
20242,NonResidential,Hotel,NORTHEAST,1.0,3,20571,0,Hotel,716279.6875,Mono_usage,1,86,0,1,0,1,0.0,0.0,6857.0
20266,NonResidential,Worship Facility,NORTHEAST,1.0,2,47992,0,Worship Facility,3040195.5,Multi_usage,2,90,0,1,1,2,0.21266044340723453,0.0,23996.0
20273,NonResidential,Residence Hall,NORTHEAST,1.0,3,28572,0,Residence Hall/Dormitory,2717863.25,Multi_usage,2,23,0,1,1,2,0.24499510009799805,0.0,9524.0
20323,NonResidential,Residence Hall,EAST,0.0,15,115775,31535,Residence Hall/Dormitory,2882489.75,Multi_usage,2,34,0,1,0,1,0.21593608291945585,0.0,7718.333333333333
20324,NonResidential,Worship Facility,NORTHEAST,1.0,2,31386,0,Worship Facility,1128179.125,Mono_usage,1,16,0,1,1,2,0.0,0.0,15693.0
20325,Campus,K-12 School,NORTHEAST,5.0,3,21500,0,K-12 School,6689184.0,Mono_usage,1,27,0,1,1,2,0.0,0.0,7166.666666666667
20369,NonResidential,Small- and Mid-Sized Office,LAKE_UNION,1.0,2,84116,26497,Office,2641681.75,Mono_usage,1,4,0,1,1,2,0.0,0.0,42058.0
20372,NonResidential,Hotel,DOWNTOWN,1.0,9,104000,0,Hotel,8690648.0,Multi_usage,2,91,1,1,1,3,0.07692307692307693,0.0,11555.555555555555
20376,SPS-District K-12,K-12 School,GREATER_DUWAMISH,1.0,1,55206,0,K-12 School,2345752.5,Mono_usage,1,45,0,1,1,2,0.0,0.0,55206.0
20377,NonResidential,Senior Care Community,SOUTHEAST,1.0,3,78374,0,Senior Care Community,3321035.75,Multi_usage,2,35,0,1,0,1,0.0,0.0,26124.666666666668
20387,NonResidential,Mixed Use Property,BALLARD,1.0,2,38784,0,Non-Refrigerated Warehouse,1841154.25,Multi_usage,2,9,0,1,1,2,0.43383869636963696,0.0,19392.0
20393,NonResidential,Other,GREATER_DUWAMISH,1.0,2,41790,0,Social/Meeting Hall,2177075.0,Multi_usage,2,47,0,1,1,2,0.4785833931562575,0.0,20895.0
20395,NonResidential,Small- and Mid-Sized Office,DOWNTOWN,1.0,5,39960,0,Office,2178690.5,Multi_usage,2,116,0,1,1,2,0.07107107107107107,0.0,7992.0
20396,NonResidential,Warehouse,DOWNTOWN,1.0,5,33300,0,Non-Refrigerated Warehouse,90558.70313,Multi_usage,2,116,0,1,0,1,0.18018018018018017,0.0,6660.0
20397,NonResidential,Hotel,DOWNTOWN,1.0,11,36240,0,Hotel,2147968.25,Mono_usage,1,90,1,1,1,3,0.0,0.0,3294.5454545454545
20398,NonResidential,Other,DOWNTOWN,1.0,3,39320,6960,Social/Meeting Hall,3042875.5,Mono_usage,1,94,1,1,1,3,0.0,0.0,13106.666666666666
20402,NonResidential,Other,DOWNTOWN,1.0,5,41536,0,Performing Arts,2735166.0,Mono_usage,1,108,0,1,0,1,0.0,0.0,8307.2
20406,NonResidential,Hotel,DOWNTOWN,1.0,6,35820,0,Hotel,3321603.0,Mono_usage,1,107,0,1,1,2,0.0,0.0,5970.0
20415,NonResidential,K-12 School,SOUTHWEST,1.0,2,33462,0,K-12 School,3987215.5,Mono_usage,1,94,0,1,1,2,0.0,0.0,16731.0
20419,NonResidential,K-12 School,SOUTHWEST,1.0,3,49744,0,K-12 School,2096835.5,Mono_usage,1,51,0,1,1,2,0.0,0.0,16581.333333333332
20425,NonResidential,Worship Facility,SOUTHWEST,1.0,2,37816,0,Worship Facility,1411305.5,Multi_usage,2,93,0,1,1,2,0.4945261265072985,0.0,18908.0
20427,NonResidential,Mixed Use Property,SOUTHWEST,0.0,2,23315,0,Office,1354000.625,Multi_usage,3,90,0,1,1,2,0.29676174136821787,0.08475230538280078,11657.5
20428,NonResidential,Mixed Use Property,SOUTHWEST,1.0,2,20700,0,Non-Refrigerated Warehouse,4265815.0,Multi_usage,4,86,0,1,1,2,0.3333333333333333,0.20884057971014494,10350.0
